Date,VCN.TO,XIC.TO,BTCC-B.TO,ETHH-B.TO
2024-02-12,42.91999816894531,33.61000061035156,9.680000305175781,12.329999923706055
2024-02-13,41.94499969482422,32.849998474121094,9.59000015258789,12.25
2024-02-14,42.540000915527344,33.34000015258789,10.069999694824219,12.979999542236328
2024-02-15,43.290000915527344,33.880001068115234,9.989999771118164,13.210000038146973
2024-02-16,43.400001525878906,33.91999816894531,10.029999732971191,13.010000228881836
2024-02-20,43.290000915527344,33.88999938964844,10.069999694824219,13.979999542236328
2024-02-21,43.16999816894531,33.81999969482422,9.859999656677246,13.619999885559082
2024-02-22,43.470001220703125,34.040000915527344,10.050000190734863,14.09000015258789
2024-02-23,43.70000076293945,34.20000076293945,9.920000076293945,13.829999923706055
2024-02-26,43.529998779296875,34.060001373291016,10.529999732971191,14.90999984741211
2024-02-27,43.529998779296875,34.060001373291016,11.079999923706055,15.210000038146973
2024-02-28,43.400001525878906,33.95000076293945,11.6899995803833,15.489999771118164
2024-02-29,43.650001525878906,34.13999938964844,12.050000190734863,16.010000228881836
2024-03-01,44.029998779296875,34.470001220703125,12.289999961853027,16.209999084472656
2024-03-04,43.970001220703125,34.41999816894531,13.100000381469727,16.809999465942383
2024-03-05,43.9900016784668,34.40999984741211,12.0600004196167,15.979999542236328
2024-03-06,44.119998931884766,34.540000915527344,12.960000038146973,18.149999618530273
2024-03-07,44.52000045776367,34.849998474121094,13.0600004196167,18.3700008392334
2024-03-08,44.40999984741211,34.7599983215332,13.449999809265137,18.579999923706055
2024-03-11,44.4900016784668,34.810001373291016,13.869999885559082,18.860000610351562
2024-03-12,44.63999938964844,34.93000030517578,13.789999961853027,18.610000610351562
2024-03-13,44.93000030517578,35.15999984741211,14.1899995803833,18.709999084472656
2024-03-14,44.66999816894531,34.970001220703125,13.430000305175781,17.700000762939453
2024-03-15,44.380001068115234,35.0,13.40999984741211,17.329999923706055
2024-03-18,44.36000061035156,34.97999954223633,12.960000038146973,16.31999969482422
2024-03-19,44.43000030517578,35.02000045776367,12.489999771118164,15.680000305175781
2024-03-20,44.77000045776367,35.31999969482422,12.710000038146973,15.779999732971191
2024-03-21,44.900001525878906,35.380001068115234,12.640000343322754,16.139999389648438
2024-03-22,44.70000076293945,34.959999084472656,12.40999984741211,15.779999732971191
2024-03-25,44.619998931884766,34.90999984741211,13.819999694824219,17.1200008392334
2024-03-26,44.54999923706055,34.86000061035156,13.489999771118164,16.75
2024-03-27,44.9900016784668,35.209999084472656,13.34000015258789,16.40999984741211
2024-03-28,45.11000061035156,35.310001373291016,13.770000457763672,16.899999618530273
2024-04-01,45.13999938964844,35.349998474121094,13.5600004196167,16.399999618530273
2024-04-02,44.939998626708984,35.16999816894531,12.800000190734863,15.414999961853027
2024-04-03,45.0,35.22999954223633,12.75,15.545000076293945
2024-04-04,44.88999938964844,35.13999938964844,13.25,15.779999732971191
2024-04-05,45.310001373291016,35.47999954223633,13.09000015258789,15.609999656677246
2024-04-08,45.31999969482422,35.4900016784668,13.920000076293945,17.399999618530273
2024-04-09,45.52000045776367,35.650001525878906,13.40999984741211,16.540000915527344
2024-04-10,45.209999084472656,35.400001525878906,13.699999809265137,16.649999618530273
2024-04-11,45.02000045776367,35.25,13.789999961853027,16.670000076293945
2024-04-12,44.599998474121094,34.900001525878906,13.180000305175781,15.300000190734863
2024-04-15,44.310001373291016,34.650001525878906,12.489999771118164,14.789999961853027
2024-04-16,44.13999938964844,34.4900016784668,12.390000343322754,14.619999885559082
2024-04-17,44.150001525878906,34.52000045776367,11.989999771118164,14.3100004196167
2024-04-18,44.20000076293945,34.59000015258789,12.5,14.579999923706055
2024-04-19,44.40999984741211,34.77000045776367,12.670000076293945,14.819999694824219
2024-04-22,44.560001373291016,34.869998931884766,13.039999961853027,15.109999656677246
2024-04-23,44.810001373291016,35.099998474121094,12.989999771118164,15.220000267028809
2024-04-24,44.58000183105469,34.900001525878906,12.520000457763672,14.859999656677246
2024-04-25,44.61000061035156,34.90999984741211,12.609999656677246,14.9399995803833
2024-04-26,44.790000915527344,35.06999969482422,12.449999809265137,14.850000381469727
2024-04-29,44.86000061035156,35.09000015258789,12.289999961853027,15.050000190734863
2024-04-30,44.290000915527344,34.68000030517578,11.609999656677246,13.90999984741211
2024-05-01,44.29999923706055,34.68000030517578,11.180000305175781,13.930000305175781
